"datetime","device id","weight","temp","humidity","input","output","in-out","EC","PH","slav temp","intensity"
"202309180953","1","13.22","28.59","74.89","0.00","0.00","0.00","0.00","6.37","27.13","0"
"202309180954","1","13.22","28.69","75.04","0.00","0.00","0.00","0.00","6.36","27.10","0"
"202309180955","1","13.22","28.79","74.84","0.00","0.00","0.00","0.00","6.37","27.13","0"
"202309180956","1","13.22","28.91","74.47","0.00","0.00","0.00","0.00","6.36","27.16","0"
"202309180957","1","13.22","29.00","74.44","0.00","0.00","0.00","0.00","6.37","27.07","0"
"202309180958","1","13.22","28.99","74.34","0.00","0.00","0.00","0.00","6.36","27.01","0"
"202309180959","1","13.22","28.93","73.95","0.00","0.00","0.00","0.00","6.37","26.98","0"
"202309181000","1","13.22","28.86","73.99","0.00","0.00","0.00","0.00","6.36","26.90","0"
"202309181001","1","13.22","28.81","73.98","0.00","0.00","0.00","0.00","6.36","26.80","0"
"202309181002","1","13.22","28.72","73.88","0.00","0.00","0.00","0.00","6.37","26.65","0"
"202309181003","1","13.22","28.62","74.31","0.00","0.00","0.00","0.00","6.36","26.58","0"
"202309181004","1","13.21","28.54","74.65","0.00","0.00","0.00","0.00","6.37","26.52","0"
"202309181005","1","13.21","28.47","75.02","0.00","0.00","0.00","0.00","6.36","26.38","0"
"202309181006","1","13.21","28.40","74.91","0.00","0.00","0.00","0.00","6.37","26.30","0"
"202309181007","1","13.21","28.32","74.91","0.00","0.00","0.00","0.00","6.37","26.23","0"
"202309181008","1","13.21","28.23","74.92","0.00","0.00","0.00","0.00","6.37","26.17","0"
"202309181009","1","13.21","28.16","75.14","0.00","0.00","0.00","0.00","6.37","26.15","0"
"202309181010","1","13.21","28.11","75.43","0.00","0.00","0.00","0.00","6.37","26.12","0"
"202309181011","1","13.21","28.07","75.81","0.00","0.00","0.00","0.00","6.37","26.10","0"
"202309181012","1","13.21","28.02","75.58","0.00","0.00","0.00","0.00","6.37","26.05","0"
"202309181013","1","13.21","27.96","76.04","0.00","0.00","0.00","0.00","6.37","26.05","0"
"202309181014","1","13.21","27.91","76.15","0.00","0.00","0.00","0.00","6.37","26.05","0"
"202309181015","1","13.21","27.86","75.99","0.00","0.00","0.00","0.00","6.37","26.02","0"
"202309181016","1","13.25","27.80","76.00","0.00","0.00","0.00","0.00","6.37","25.97","0"
"202309181017","1","13.40","27.74","76.34","0.00","0.00","0.00","0.00","6.37","26.00","0"
"202309181018","1","13.40","27.71","76.75","0.00","0.00","0.00","0.00","6.37","25.93","0"
"202309181019","1","13.40","27.74","77.08","0.00","0.00","0.00","0.00","6.37","25.97","0"
"202309181020","1","13.40","27.76","77.10","0.00","0.00","0.00","0.00","6.36","25.99","0"
"202309181021","1","13.40","27.80","77.49","0.00","0.00","0.00","0.00","6.37","26.00","0"
"202309181022","1","13.39","27.86","77.59","20.00","15.00","5.00","0.00","6.39","26.00","0"
"202309181023","1","13.38","27.88","77.41","20.00","15.00","5.00","0.00","6.42","26.00","0"
"202309181024","1","13.38","27.90","77.55","20.00","15.00","5.00","0.00","6.43","26.02","0"
"202309181025","1","13.38","27.91","77.37","20.00","15.00","5.00","0.00","6.43","26.00","0"
"202309181026","1","13.38","27.94","77.63","20.00","15.00","5.00","0.00","6.42","26.02","0"
"202309181027","1","13.38","28.03","77.56","20.00","15.00","5.00","0.00","6.42","26.10","0"
"202309181028","1","13.37","28.18","77.91","20.00","15.00","5.00","0.00","6.42","26.20","0"
"202309181029","1","13.38","28.34","77.71","20.00","15.00","5.00","0.00","6.42","26.33","0"
"202309181030","1","13.38","28.48","77.34","20.00","15.00","5.00","0.00","6.41","26.38","0"
"202309181031","1","13.38","28.57","76.65","20.00","15.00","5.00","0.00","6.42","26.48","0"
"202309181032","1","13.40","28.63","76.17","20.00","15.00","5.00","0.00","6.42","26.45","0"
"202309181033","1","13.38","28.64","75.94","20.00","15.00","5.00","0.00","6.41","26.40","0"
"202309181034","1","13.38","28.60","75.69","20.00","15.00","5.00","0.00","6.41","26.45","0"
"202309181035","1","13.37","28.58","75.97","20.00","15.00","5.00","0.00","6.41","26.48","0"
"202309181036","1","13.37","28.59","76.32","20.00","15.00","5.00","0.00","6.40","26.58","0"
"202309181037","1","13.38","28.66","76.03","20.00","15.00","5.00","0.00","6.41","26.65","0"
"202309181038","1","13.46","28.74","76.01","20.00","15.00","5.00","0.00","6.40","26.73","0"
"202309181039","1","13.55","28.82","74.85","20.00","15.00","5.00","0.00","6.41","26.75","0"
"202309181040","1","13.77","28.84","74.64","20.00","15.00","5.00","0.00","6.41","26.67","0"
"202309181041","1","13.36","28.83","74.26","20.00","15.00","5.00","0.00","6.41","26.67","0"
"202309181042","1","13.40","28.80","74.59","20.00","15.00","5.00","0.00","6.40","26.62","0"
"202309181043","1","13.37","28.81","74.87","20.00","15.00","5.00","0.00","6.39","26.62","0"
"202309181044","1","13.38","28.83","74.31","20.00","15.00","5.00","0.00","6.40","26.65","0"
"202309181045","1","13.38","28.84","74.49","20.00","15.00","5.00","0.00","6.40","26.90","0"
"202309181046","1","13.38","28.87","74.64","20.00","15.00","5.00","0.00","6.40","26.88","0"
"202309181047","1","13.38","28.90","74.24","20.00","15.00","5.00","0.00","6.40","26.83","0"
"202309181048","1","13.38","28.93","74.66","20.00","15.00","5.00","0.00","6.40","26.80","0"
"202309181049","1","13.38","28.92","73.56","20.00","15.00","5.00","0.00","6.40","26.73","0"
"202309181050","1","13.38","28.81","72.93","20.00","15.00","5.00","0.00","6.40","26.70","0"
"202309181051","1","13.38","28.71","73.63","20.00","15.00","5.00","0.00","6.40","26.62","0"
"202309181052","1","13.38","28.67","74.59","20.00","15.00","5.00","0.00","6.41","26.60","0"
"202309181053","1","13.38","28.68","74.78","20.00","15.00","5.00","0.00","6.41","26.60","0"
"202309181054","1","13.38","28.66","74.07","20.00","15.00","5.00","0.00","6.41","26.65","0"
"202309181055","1","13.38","28.67","74.48","20.00","15.00","5.00","0.00","6.41","26.67","0"
"202309181056","1","13.38","28.73","74.72","20.00","15.00","5.00","0.00","6.41","26.90","0"
"202309181057","1","13.38","28.84","74.33","20.00","15.00","5.00","0.00","6.43","26.98","0"
"202309181058","1","13.38","28.96","73.80","20.00","15.00","5.00","0.00","6.41","27.00","0"
"202309181059","1","13.38","29.07","73.30","20.00","15.00","5.00","0.00","6.42","27.00","0"
"202309181100","1","13.38","29.11","72.97","20.00","15.00","5.00","0.00","6.41","26.98","0"
"202309181101","1","13.38","29.10","72.64","20.00","15.00","5.00","0.00","6.42","26.92","0"
"202309181102","1","13.37","29.09","71.96","20.00","15.00","5.00","0.00","6.43","26.95","0"
"202309181103","1","13.38","29.04","71.39","20.00","15.00","5.00","0.00","6.43","26.83","0"
"202309181104","1","13.38","28.99","71.64","20.00","15.00","5.00","0.00","6.43","26.90","0"
"202309181105","1","13.37","29.00","71.79","20.00","15.00","5.00","0.00","6.44","27.00","0"
"202309181106","1","13.37","29.05","71.70","20.00","15.00","5.00","0.00","6.44","27.03","0"
"202309181107","1","13.38","29.17","71.32","20.00","15.00","5.00","0.00","6.44","27.07","0"
"202309181108","1","13.37","29.28","71.09","20.00","15.00","5.00","0.00","6.44","27.13","0"
"202309181109","1","13.38","29.40","70.71","20.00","15.00","5.00","0.00","6.44","27.23","0"
"202309181110","1","13.37","29.49","70.11","20.00","15.00","5.00","0.00","6.43","27.26","0"
"202309181111","1","13.36","29.56","69.00","20.00","15.00","5.00","0.00","6.44","27.26","0"
"202309181112","1","13.37","29.58","69.36","20.00","15.00","5.00","0.00","6.44","27.36","0"
"202309181113","1","13.38","29.61","68.85","20.00","15.00","5.00","0.00","6.44","27.36","0"
"202309181114","1","13.39","29.64","69.07","20.00","15.00","5.00","0.00","6.44","27.30","0"
"202309181115","1","13.37","29.69","69.11","20.00","15.00","5.00","0.00","6.44","27.33","0"
"202309181116","1","13.38","29.70","68.69","20.00","15.00","5.00","0.00","6.44","27.36","0"
"202309181117","1","13.34","29.69","68.22","20.00","15.00","5.00","0.00","6.44","27.30","0"
"202309181118","1","13.37","29.66","68.59","20.00","15.00","5.00","0.00","6.44","27.23","0"
"202309181119","1","13.37","29.61","69.48","20.00","15.00","5.00","0.00","6.44","27.20","0"
"202309181120","1","13.37","29.56","69.90","20.00","15.00","5.00","0.00","6.44","27.10","0"
"202309181121","1","13.37","29.50","69.45","20.00","15.00","5.00","0.00","6.44","27.07","0"
"202309181122","1","13.37","29.46","70.25","20.00","15.00","5.00","0.00","6.44","27.13","0"
"202309181123","1","13.37","29.48","70.81","20.00","15.00","5.00","0.00","6.44","27.16","0"
"202309181124","1","13.37","29.53","70.40","20.00","15.00","5.00","0.00","6.44","27.30","0"
"202309181125","1","13.37","29.60","70.19","20.00","15.00","5.00","0.00","6.44","27.49","0"
"202309181126","1","13.37","29.69","69.68","20.00","15.00","5.00","0.00","6.44","27.53","0"
"202309181127","1","13.37","29.74","69.37","20.00","15.00","5.00","0.00","6.44","27.59","0"
"202309181128","1","13.37","29.80","69.40","20.00","15.00","5.00","0.00","6.44","27.62","0"
"202309181129","1","13.37","29.79","68.76","20.00","15.00","5.00","0.00","6.44","27.53","0"
"202309181130","1","13.37","29.74","68.94","20.00","15.00","5.00","0.00","6.44","27.53","0"
"202309181131","1","13.37","29.71","69.19","20.00","15.00","5.00","0.00","6.43","27.49","0"
"202309181132","1","13.36","29.73","70.31","20.00","15.00","5.00","0.00","6.44","27.50","0"
"202309181133","1","13.35","29.77","70.06","20.00","15.00","5.00","0.00","6.44","27.36","0"
"202309181134","1","13.35","29.79","69.78","20.00","15.00","5.00","0.00","6.44","27.36","0"
"202309181135","1","13.36","29.73","69.34","20.00","15.00","5.00","0.00","6.44","27.20","0"
"202309181136","1","13.36","29.64","69.20","20.00","15.00","5.00","0.00","6.44","27.13","0"
"202309181137","1","13.36","29.57","69.78","20.00","15.00","5.00","0.00","6.44","27.10","0"
"202309181138","1","13.36","29.52","70.27","20.00","15.00","5.00","0.00","6.44","27.07","0"
"202309181139","1","13.36","29.48","70.53","20.00","15.00","5.00","0.00","6.45","27.10","0"
"202309181140","1","13.36","29.44","70.34","20.00","15.00","5.00","0.00","6.44","27.07","0"
"202309181141","1","13.36","29.40","70.53","20.00","15.00","5.00","0.00","6.44","27.10","0"
"202309181142","1","13.36","29.39","70.75","20.00","15.00","5.00","0.00","6.44","27.16","0"
"202309181143","1","13.36","29.42","70.91","20.00","15.00","5.00","0.00","6.45","27.13","0"
"202309181144","1","13.36","29.48","70.74","20.00","15.00","5.00","0.00","6.44","27.13","0"
"202309181145","1","13.35","29.52","70.02","20.00","15.00","5.00","0.00","6.45","27.10","0"
"202309181146","1","13.35","29.51","69.99","20.00","15.00","5.00","0.00","6.45","27.20","0"
"202309181147","1","13.35","29.51","69.91","20.00","15.00","5.00","0.00","6.45","27.16","0"
"202309181148","1","13.35","29.48","69.71","20.00","15.00","5.00","0.00","6.45","27.13","0"
"202309181149","1","13.35","29.42","69.83","20.00","15.00","5.00","0.00","6.45","27.10","0"
"202309181150","1","13.35","29.36","69.91","20.00","15.00","5.00","0.00","6.44","27.10","0"
"202309181151","1","13.35","29.27","69.86","20.00","15.00","5.00","0.00","6.45","27.00","0"
"202309181152","1","13.35","29.18","70.26","20.00","15.00","5.00","0.00","6.44","27.00","0"
"202309181153","1","13.36","29.10","70.53","20.00","15.00","5.00","0.00","6.44","27.00","0"
"202309181154","1","13.36","29.02","70.76","20.00","15.00","5.00","0.00","6.44","26.98","0"
"202309181155","1","13.36","28.94","71.22","20.00","15.00","5.00","0.00","6.44","26.95","0"
"202309181156","1","13.36","28.90","71.50","20.00","15.00","5.00","0.00","6.44","26.90","0"
"202309181157","1","13.36","28.88","71.64","20.00","15.00","5.00","0.00","6.44","26.88","0"
"202309181158","1","13.36","28.87","71.59","20.00","15.00","5.00","0.00","6.45","26.80","0"
"202309181159","1","13.36","28.86","71.33","20.00","15.00","5.00","0.00","6.45","26.90","0"
"202309181200","1","13.36","28.87","71.26","20.00","15.00","5.00","0.00","6.44","26.98","0"
"202309181201","1","13.36","28.92","71.27","20.00","15.00","5.00","0.00","6.45","27.04","0"
"202309181202","1","13.36","28.97","71.07","20.00","15.00","5.00","0.00","6.45","27.00","0"
"202309181203","1","13.36","29.04","70.58","20.00","15.00","5.00","0.00","6.45","27.07","0"
"202309181204","1","13.36","29.13","70.24","20.00","15.00","5.00","0.00","6.45","27.10","0"
"202309181205","1","13.36","29.20","69.53","20.00","15.00","5.00","0.00","6.45","27.13","0"
"202309181206","1","13.35","29.29","69.79","20.00","15.00","5.00","0.00","6.45","27.13","0"
"202309181207","1","13.35","29.37","69.49","20.00","15.00","5.00","0.00","6.45","27.20","0"
"202309181208","1","13.35","29.41","69.00","20.00","15.00","5.00","0.00","6.45","27.17","0"
"202309181209","1","13.35","29.45","68.88","20.00","15.00","5.00","0.00","6.45","27.23","0"
"202309181210","1","13.35","29.49","68.62","20.00","15.00","5.00","0.00","6.45","27.23","0"
"202309181211","1","13.35","29.55","68.73","20.00","15.00","5.00","0.00","6.45","27.23","0"
"202309181212","1","13.35","29.63","69.16","20.00","15.00","5.00","0.00","6.45","27.23","0"
"202309181213","1","13.35","29.73","68.72","20.00","15.00","5.00","0.00","6.45","27.26","0"
"202309181214","1","13.35","29.81","68.66","20.00","15.00","5.00","0.00","6.45","27.23","0"
"202309181215","1","13.34","29.87","68.51","20.00","15.00","5.00","0.00","6.45","27.30","0"
"202309181216","1","13.34","29.90","68.22","20.00","15.00","5.00","0.00","6.44","27.23","0"
"202309181217","1","13.34","29.91","68.13","20.00","15.00","5.00","0.00","6.45","27.23","0"
"202309181218","1","13.34","29.92","68.35","20.00","15.00","5.00","0.00","6.46","27.26","0"
"202309181219","1","13.35","29.93","68.29","20.00","15.00","5.00","0.00","6.45","27.20","0"
"202309181220","1","13.35","29.96","68.09","20.00","15.00","5.00","0.00","6.45","27.26","0"
"202309181221","1","13.35","29.97","68.18","20.00","15.00","5.00","0.00","6.46","27.23","0"
"202309181222","1","13.35","29.98","67.98","20.00","15.00","5.00","0.00","6.46","27.20","0"
"202309181223","1","13.35","29.95","67.92","20.00","15.00","5.00","0.00","6.46","27.13","0"
"202309181224","1","13.35","29.90","67.92","20.00","15.00","5.00","0.00","6.46","27.13","0"
"202309181225","1","13.35","29.84","67.93","20.00","15.00","5.00","0.00","6.46","27.10","0"
"202309181226","1","13.35","29.78","68.22","20.00","15.00","5.00","0.00","6.46","27.17","0"
"202309181227","1","13.35","29.76","68.21","20.00","15.00","5.00","0.00","6.47","27.10","0"
"202309181228","1","13.35","29.77","68.10","20.00","15.00","5.00","0.00","6.47","27.13","0"
"202309181229","1","13.35","29.75","67.74","20.00","15.00","5.00","0.00","6.46","27.10","0"
"202309181230","1","13.35","29.70","67.72","20.00","15.00","5.00","0.00","6.47","27.10","0"
"202309181231","1","13.35","29.67","68.15","20.00","15.00","5.00","0.00","6.47","27.10","0"
"202309181232","1","13.35","29.67","68.39","20.00","15.00","5.00","0.00","6.46","27.10","0"
"202309181233","1","13.35","29.68","68.63","20.00","15.00","5.00","0.00","6.46","27.07","0"
"202309181234","1","13.35","29.68","68.73","20.00","15.00","5.00","0.00","6.46","27.07","0"
"202309181235","1","13.35","29.69","68.23","20.00","15.00","5.00","0.00","6.47","27.07","0"
"202309181236","1","13.35","29.69","68.26","20.00","15.00","5.00","0.00","6.47","27.07","0"
"202309181237","1","13.36","29.68","68.67","20.00","15.00","5.00","0.00","6.47","27.07","0"
"202309181238","1","13.36","29.68","68.86","20.00","15.00","5.00","0.00","6.47","27.03","0"
"202309181239","1","13.36","29.68","68.78","20.00","15.00","5.00","0.00","6.47","27.01","0"
"202309181240","1","13.36","29.67","69.12","20.00","15.00","5.00","0.00","6.47","27.03","0"
"202309181241","1","13.36","29.66","69.41","20.00","15.00","5.00","0.00","6.47","27.03","0"
"202309181242","1","13.36","29.64","69.56","20.00","15.00","5.00","0.00","6.47","27.03","0"
"202309181243","1","13.36","29.61","69.78","20.00","15.00","5.00","0.00","6.47","27.04","0"
"202309181244","1","13.36","29.59","69.74","20.00","15.00","5.00","0.00","6.47","27.04","0"
"202309181245","1","13.36","29.59","69.90","20.00","15.00","5.00","0.00","6.47","27.04","0"
"202309181246","1","13.36","29.58","70.18","20.00","15.00","5.00","0.00","6.47","27.07","0"
"202309181247","1","13.36","29.57","70.08","20.00","15.00","5.00","0.00","6.47","27.04","0"
"202309181248","1","13.36","29.57","69.99","20.00","15.00","5.00","0.00","6.47","27.07","0"
"202309181249","1","13.36","29.56","69.70","20.00","15.00","5.00","0.00","6.46","27.07","0"
"202309181250","1","13.36","29.54","69.55","20.00","15.00","5.00","0.00","6.47","27.13","0"
"202309181251","1","13.36","29.54","69.53","20.00","15.00","5.00","0.00","6.47","27.10","0"
"202309181252","1","13.36","29.51","68.59","20.00","15.00","5.00","0.00","6.47","27.07","0"
"202309181253","1","13.36","29.51","68.64","20.00","15.00","5.00","0.00","6.47","27.10","0"
"202309181254","1","13.36","29.51","68.50","20.00","15.00","5.00","0.00","6.47","27.07","0"
"202309181255","1","13.35","29.49","67.88","20.00","15.00","5.00","0.00","6.47","27.03","0"
"202309181256","1","13.35","29.42","68.01","20.00","15.00","5.00","0.00","6.47","27.03","0"
"202309181257","1","13.35","29.37","68.40","20.00","15.00","5.00","0.00","6.47","27.00","0"
"202309181258","1","13.35","29.32","68.15","20.00","15.00","5.00","0.00","6.47","27.01","0"
"202309181259","1","13.35","29.30","68.20","20.00","15.00","5.00","0.00","6.47","27.01","0"
"202309181300","1","13.35","29.27","68.26","20.00","15.00","5.00","0.00","6.46","26.98","0"
"202309181301","1","13.35","29.25","68.31","20.00","15.00","5.00","0.00","6.47","26.98","0"
"202309181302","1","13.35","29.24","68.10","20.00","15.00","5.00","0.00","6.47","26.92","0"
"202309181303","1","13.36","29.23","68.39","20.00","15.00","5.00","0.00","6.47","26.96","0"
"202309181304","1","13.36","29.23","68.33","20.00","15.00","5.00","0.00","6.47","26.98","0"
"202309181305","1","13.36","29.23","68.56","20.00","15.00","5.00","0.00","6.48","27.00","0"
"202309181306","1","13.36","29.24","68.47","20.00","15.00","5.00","0.00","6.48","26.98","0"
"202309181307","1","13.36","29.26","68.60","20.00","15.00","5.00","0.00","6.48","26.98","0"
"202309181308","1","13.36","29.27","69.07","20.00","15.00","5.00","0.00","6.49","27.00","0"
"202309181309","1","13.36","29.29","69.03","20.00","15.00","5.00","0.00","6.49","27.00","0"
"202309181310","1","13.36","29.29","69.39","20.00","15.00","5.00","0.00","6.48","27.00","0"
"202309181311","1","13.40","29.29","68.53","20.00","20.00","0.00","0.00","6.49","26.98","0"
"202309181312","1","13.78","29.31","69.88","20.00","130.00","1310590.00","0.00","6.49","26.95","0"
"202309181313","1","13.69","29.30","70.74","20.00","165.00","1310555.00","0.00","6.38","26.02","0"
"202309181314","1","13.66","29.27","69.83","20.00","185.00","1310535.00","0.00","6.34","25.77","0"
"202309181315","1","13.64","29.28","71.22","20.00","200.00","1310520.00","0.00","6.36","25.83","0"
"202309181316","1","13.62","29.30","69.56","20.00","210.00","1310510.00","0.00","6.37","25.73","0"
"202309181317","1","13.61","29.39","69.58","20.00","220.00","1310500.00","0.00","6.39","25.83","0"
"202309181318","1","13.60","29.47","69.78","20.00","225.00","1310495.00","0.00","6.40","25.70","0"
"202309181319","1","13.60","29.53","70.46","20.00","225.00","1310495.00","0.00","6.40","25.63","0"
"202309181320","1","13.59","29.56","69.94","20.00","230.00","1310490.00","0.00","6.41","25.60","0"
"202309181321","1","13.59","29.58","69.82","20.00","230.00","1310490.00","0.00","6.41","25.70","0"
"202309181322","1","13.59","29.64","69.24","20.00","235.00","1310485.00","0.00","6.41","25.73","0"
"202309181323","1","13.58","29.71","68.79","20.00","235.00","1310485.00","0.00","6.43","25.77","0"
"202309181324","1","13.58","29.78","68.13","20.00","240.00","1310480.00","0.00","6.43","25.77","0"
"202309181325","1","13.57","29.84","68.01","20.00","240.00","1310480.00","0.00","6.43","25.97","0"
"202309181326","1","13.57","29.91","68.66","20.00","240.00","1310480.00","0.00","6.45","26.05","0"
"202309181327","1","13.57","30.03","68.44","20.00","245.00","1310475.00","0.00","6.45","26.20","0"
"202309181328","1","13.57","30.17","68.62","20.00","245.00","1310475.00","0.00","6.45","26.35","0"
"202309181329","1","13.56","30.26","68.70","20.00","245.00","1310475.00","0.00","6.46","26.27","0"
"202309181330","1","13.56","30.25","67.95","20.00","250.00","1310470.00","0.00","6.46","26.23","0"
"202309181331","1","13.56","30.21","68.41","20.00","250.00","1310470.00","0.00","6.46","26.25","0"
"202309181332","1","13.56","30.18","68.42","20.00","250.00","1310470.00","0.00","6.47","26.48","0"
"202309181333","1","13.56","30.19","68.44","20.00","250.00","1310470.00","0.00","6.47","26.45","0"
"202309181334","1","13.56","30.18","67.36","20.00","255.00","1310465.00","0.00","6.47","26.52","0"
"202309181335","1","13.55","30.23","68.19","20.00","255.00","1310465.00","0.00","6.47","26.62","0"
"202309181336","1","13.55","30.35","67.97","20.00","255.00","1310465.00","0.00","6.47","26.73","0"
"202309181337","1","13.55","30.44","66.93","20.00","255.00","1310465.00","0.00","6.47","26.62","0"
"202309181338","1","13.55","30.49","66.39","20.00","255.00","1310465.00","0.00","6.48","26.42","0"
"202309181339","1","13.55","30.52","67.01","20.00","255.00","1310465.00","0.00","6.48","26.48","0"
"202309181340","1","13.55","30.58","66.90","20.00","255.00","1310465.00","0.00","6.49","26.50","0"
"202309181341","1","13.54","30.61","66.12","20.00","260.00","1310460.00","0.00","6.49","26.52","0"
"202309181342","1","13.54","30.64","67.47","20.00","260.00","1310460.00","0.00","6.49","26.62","0"
"202309181343","1","13.55","30.69","67.32","20.00","260.00","1310460.00","0.00","6.50","26.67","0"
"202309181344","1","13.54","30.78","66.99","20.00","260.00","1310460.00","0.00","6.50","26.67","0"
"202309181345","1","13.54","30.82","66.71","20.00","260.00","1310460.00","0.00","6.51","26.67","0"
"202309181346","1","13.54","30.82","67.25","20.00","260.00","1310460.00","0.00","6.51","26.58","0"
"202309181347","1","13.54","30.78","66.64","20.00","260.00","1310460.00","0.00","6.51","26.60","0"
"202309181348","1","13.54","30.74","66.22","20.00","260.00","1310460.00","0.00","6.51","26.60","0"
"202309181349","1","13.54","30.70","66.19","20.00","260.00","1310460.00","0.00","6.51","26.65","0"
"202309181350","1","13.54","30.72","66.50","20.00","260.00","1310460.00","0.00","6.50","27.00","0"
"202309181351","1","13.54","30.79","66.21","20.00","260.00","1310460.00","0.00","6.50","27.01","0"
"202309181352","1","13.54","30.89","65.94","20.00","265.00","1310455.00","0.00","6.50","27.07","0"
"202309181353","1","13.54","31.03","65.53","20.00","265.00","1310455.00","0.00","6.50","27.07","0"
"202309181354","1","13.54","31.18","64.95","20.00","265.00","1310455.00","0.00","6.51","27.07","0"
"202309181355","1","13.54","31.31","64.47","20.00","265.00","1310455.00","0.00","6.50","26.98","0"
"202309181356","1","13.53","31.40","63.70","20.00","265.00","1310455.00","0.00","6.51","27.01","0"
"202309181357","1","13.53","31.46","63.67","20.00","265.00","1310455.00","0.00","6.50","27.01","0"
"202309181358","1","13.53","31.50","63.20","20.00","265.00","1310455.00","0.00","6.51","26.92","0"
"202309181359","1","13.52","31.54","63.00","20.00","265.00","1310455.00","0.00","6.50","26.92","0"
"202309181400","1","13.52","31.58","63.75","20.00","265.00","1310455.00","0.00","6.50","26.92","0"
"202309181401","1","13.52","31.63","63.41","20.00","265.00","1310455.00","0.00","6.50","27.00","0"
"202309181402","1","13.52","31.67","63.26","20.00","265.00","1310455.00","0.00","6.50","26.90","0"
"202309181403","1","13.52","31.69","63.88","20.00","265.00","1310455.00","0.00","6.50","26.98","0"
"202309181404","1","13.52","31.72","63.56","20.00","265.00","1310455.00","0.00","6.50","27.07","0"
"202309181405","1","13.52","31.78","63.65","20.00","270.00","1310450.00","0.00","6.50","27.07","0"
"202309181406","1","13.51","31.81","62.38","20.00","270.00","1310450.00","0.00","6.51","27.01","0"
"202309181407","1","13.51","31.78","62.27","20.00","270.00","1310450.00","0.00","6.51","26.73","0"
"202309181408","1","13.51","31.74","62.21","20.00","270.00","1310450.00","0.00","6.51","26.58","0"
"202309181409","1","13.51","31.68","62.32","20.00","270.00","1310450.00","0.00","6.50","26.58","0"
"202309181410","1","13.50","31.64","62.08","20.00","270.00","1310450.00","0.00","6.51","26.58","0"
"202309181411","1","13.50","31.59","62.12","20.00","270.00","1310450.00","0.00","6.51","26.55","0"
"202309181412","1","13.50","31.53","62.40","20.00","270.00","1310450.00","0.00","6.52","26.52","0"
"202309181413","1","13.50","31.53","62.52","20.00","270.00","1310450.00","0.00","6.52","26.60","0"
"202309181414","1","13.50","31.53","63.20","20.00","270.00","1310450.00","0.00","6.52","26.62","0"
"202309181415","1","13.50","31.54","62.65","20.00","270.00","1310450.00","0.00","6.53","26.65","0"
"202309181416","1","13.50","31.50","62.59","20.00","270.00","1310450.00","0.00","6.53","26.62","0"
"202309181417","1","13.50","31.49","62.83","20.00","270.00","1310450.00","0.00","6.52","26.75","0"
"202309181418","1","13.50","31.51","63.31","20.00","270.00","1310450.00","0.00","6.54","26.98","0"
"202309181419","1","13.50","31.53","63.54","20.00","270.00","1310450.00","0.00","6.54","27.13","0"
"202309181420","1","13.50","31.56","63.28","20.00","270.00","1310450.00","0.00","6.54","27.69","0"
"202309181421","1","13.50","31.61","63.41","20.00","270.00","1310450.00","0.00","6.53","27.78","0"
"202309181422","1","13.50","31.65","63.94","20.00","275.00","1310445.00","0.00","6.54","27.93","0"
"202309181423","1","13.50","31.64","62.77","20.00","275.00","1310445.00","0.00","6.54","28.16","0"
"202309181424","1","13.50","31.62","62.51","20.00","275.00","1310445.00","0.00","6.55","28.27","0"
"202309181425","1","13.50","31.63","62.86","20.00","275.00","1310445.00","0.00","6.56","28.27","0"
"202309181426","1","13.49","31.63","62.42","20.00","275.00","1310445.00","0.00","6.56","28.27","0"
"202309181427","1","13.49","31.62","62.98","20.00","275.00","1310445.00","0.00","6.56","28.33","0"
"202309181428","1","13.49","31.63","63.48","20.00","275.00","1310445.00","0.00","6.56","28.33","0"
"202309181429","1","13.50","31.65","63.35","20.00","275.00","1310445.00","0.00","6.56","28.48","0"
"202309181430","1","13.50","31.67","62.62","20.00","275.00","1310445.00","0.00","6.55","28.48","0"
"202309181431","1","13.50","31.71","62.56","20.00","275.00","1310445.00","0.00","6.56","28.48","0"
"202309181432","1","13.49","31.69","62.02","20.00","275.00","1310445.00","0.00","6.56","28.50","0"
"202309181433","1","13.49","31.65","62.26","20.00","275.00","1310445.00","0.00","6.56","28.52","0"
"202309181434","1","13.49","31.61","63.00","20.00","275.00","1310445.00","0.00","6.56","28.40","0"
"202309181435","1","13.49","31.56","63.49","20.00","275.00","1310445.00","0.00","6.56","28.33","0"
"202309181436","1","13.49","31.49","63.68","20.00","275.00","1310445.00","0.00","6.56","28.35","0"
"202309181437","1","13.49","31.45","63.70","20.00","275.00","1310445.00","0.00","6.56","28.35","0"
"202309181438","1","13.49","31.46","63.92","20.00","275.00","1310445.00","0.00","6.55","28.40","0"
"202309181439","1","13.49","31.47","63.79","20.00","275.00","1310445.00","0.00","6.56","28.58","0"
"202309181440","1","13.49","31.49","64.01","20.00","275.00","1310445.00","0.00","6.57","28.65","0"
"202309181441","1","13.48","31.53","64.37","20.00","275.00","1310445.00","0.00","6.58","28.73","0"
"202309181442","1","13.48","31.58","64.07","20.00","275.00","1310445.00","0.00","6.59","28.75","0"
"202309181443","1","13.48","31.56","63.87","20.00","275.00","1310445.00","0.00","6.61","28.62","0"
"202309181444","1","13.48","31.52","63.77","20.00","275.00","1310445.00","0.00","6.61","28.55","0"
